timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1715855024.314419 -0.05793678 0.00806593 -0.02539978 -0.00050028 0.00416376 -0.00019931
1715855024.381092 -0.05793678 0.00806593 -0.02539979 0.00009451 0.00334208 -0.00030674
1715855024.447766 -0.05793679 0.00806595 -0.02539978 -0.00039212 0.00332309 -0.00044814
1715855024.514440 -0.05793676 0.00806594 -0.02539979 0.00015402 0.00339019 -0.00071189
1715855024.581114 -0.05793675 0.00806593 -0.02539980 -0.00069134 0.00294023 -0.00021659
1715855024.647788 -0.05793675 0.00806593 -0.02539980 -0.00066856 0.00351981 -0.00022048
1715855024.714461 -0.05793675 0.00806593 -0.02539980 -0.00050868 0.00389093 -0.00025378
1715855024.781135 -0.05793676 0.00806593 -0.02539980 -0.00058550 0.00369013 -0.00008333
1715855024.847808 -0.05793676 0.00806593 -0.02539980 -0.00049416 0.00343402 0.00011030
1715855024.914482 -0.05793675 0.00806593 -0.02539980 -0.00035269 0.00338953 -0.00044100
1715855024.981157 -0.05793675 0.00806593 -0.02539980 0.00004116 0.00307674 -0.00018708
1715855025.047831 -0.05793676 0.00806593 -0.02539980 -0.00059949 0.00312773 0.00003712
1715855025.114506 -0.05793676 0.00806593 -0.02539980 -0.00032355 0.00349563 0.00016474
1715855025.181180 -0.05793675 0.00806593 -0.02539980 -0.00017017 0.00403633 -0.00148253
1715855025.247854 -0.05793671 0.00806590 -0.02539981 -0.00062777 0.00384089 -0.00024181
1715855025.314528 -0.05793672 0.00806590 -0.02539981 -0.00011187 0.00339817 -0.00091190
1715855025.381203 -0.05793672 0.00806590 -0.02539981 0.00019562 0.00360205 -0.00096722
1715855025.447877 -0.05793672 0.00806590 -0.02539981 -0.00077150 0.00353552 0.00127840
1715855025.514552 -0.05793672 0.00806591 -0.02539981 0.00017785 0.00353382 -0.00088098
1715855025.581227 -0.05793672 0.00806590 -0.02539981 -0.00036879 0.00323849 0.00015321
1715855025.647901 -0.05793671 0.00806590 -0.02539982 -0.00007225 0.00317684 -0.00010478
1715855025.714575 -0.05793671 0.00806590 -0.02539982 -0.00048233 0.00333445 -0.00022598
1715855025.781249 -0.05793669 0.00806589 -0.02539982 -0.00040713 0.00338972 -0.00012034
1715855025.847924 -0.05793673 0.00806590 -0.02539981 0.00008854 0.00361638 -0.00023791
1715855025.914598 -0.05793672 0.00806590 -0.02539982 -0.00024937 0.00372540 -0.00053505
1715855025.981273 -0.05793671 0.00806588 -0.02539983 -0.00051801 0.00334561 -0.00022020
1715855026.047947 -0.05793670 0.00806588 -0.02539983 -0.00082308 0.00282699 -0.00004091
1715855026.114622 -0.05793670 0.00806588 -0.02539983 -0.00082728 0.00348524 -0.00032146
1715855026.181295 -0.05793671 0.00806588 -0.02539983 -0.00022151 0.00324687 -0.00014368
1715855026.247970 -0.05793671 0.00806588 -0.02539983 -0.00031773 0.00360525 -0.00039121
1715855026.314645 -0.05793668 0.00806587 -0.02539984 -0.00049120 0.00368862 -0.00058539
1715855026.381319 -0.05793671 0.00806589 -0.02539982 -0.00080333 0.00291175 0.00058416
1715855026.447994 -0.05793670 0.00806589 -0.02539982 -0.00064035 0.00333974 -0.00038820
1715855026.514668 -0.05793670 0.00806588 -0.02539983 0.00032318 0.00270912 0.00011783
1715855026.581342 -0.05793671 0.00806588 -0.02539982 -0.00007280 0.00292271 -0.00014154
1715855026.648016 -0.05793671 0.00806588 -0.02539982 -0.00023262 0.00381282 0.00008274
1715855026.714691 -0.05793671 0.00806588 -0.02539982 0.00013767 0.00322919 -0.00021152
1715855026.781365 -0.05793672 0.00806588 -0.02539982 0.00017167 0.00374897 -0.00042858
1715855026.848040 -0.05793672 0.00806589 -0.02539982 -0.00057290 0.00363202 0.00003479
1715855026.914714 -0.05793673 0.00806589 -0.02539982 0.00040974 0.00320704 -0.00053730
1715855026.981390 -0.05793673 0.00806590 -0.02539982 -0.00084626 0.00330118 0.00001357
1715855027.048064 -0.05793673 0.00806590 -0.02539982 -0.00028705 0.00393498 0.00011367
1715855027.114738 -0.05793673 0.00806589 -0.02539982 -0.00069530 0.00360104 -0.00048627
1715855027.181414 -0.05793673 0.00806589 -0.02539982 -0.00022385 0.00366648 -0.00032364
1715855027.248088 -0.05793672 0.00806589 -0.02539982 0.00004948 0.00352049 -0.00051002
1715855027.314764 -0.05793672 0.00806589 -0.02539982 0.00003905 0.00300672 -0.00050610
1715855027.381438 -0.05793672 0.00806589 -0.02539982 -0.00005781 0.00330371 -0.00019742
1715855027.448114 -0.05793672 0.00806589 -0.02539982 -0.00011827 0.00274540 0.00030126
1715855027.514788 -0.05793673 0.00806590 -0.02539982 -0.00032586 0.00370263 -0.00041604
1715855027.581463 -0.05793673 0.00806590 -0.02539982 -0.00014870 0.00350597 -0.00071847
1715855027.648138 -0.05793673 0.00806589 -0.02539982 -0.00020325 0.00279794 -0.00018564
1715855027.714813 -0.05793673 0.00806589 -0.02539982 -0.00045331 0.00340069 -0.00038465
1715855027.781488 -0.05793674 0.00806589 -0.02539981 -0.00006902 0.00343154 -0.00031815
1715855027.848163 -0.05793674 0.00806589 -0.02539981 0.00010533 0.00364330 -0.00029171
1715855027.914837 -0.05793675 0.00806590 -0.02539981 -0.00048564 0.00313357 0.00035122
1715855027.981512 -0.05793674 0.00806590 -0.02539981 -0.00020574 0.00279284 0.00013649
1715855028.048186 -0.05793675 0.00806590 -0.02539981 -0.00036874 0.00324482 -0.00006181
1715855028.114860 -0.05793675 0.00806590 -0.02539981 0.00015712 0.00348144 -0.00056560
1715855028.181535 -0.05793676 0.00806590 -0.02539981 -0.00049863 0.00313358 -0.00053792
1715855028.248209 -0.05793676 0.00806590 -0.02539981 -0.00032569 0.00341496 -0.00086055
1715855028.314883 -0.05793676 0.00806590 -0.02539981 -0.00006414 0.00329913 0.00097021
1715855028.381556 -0.05793676 0.00806590 -0.02539981 0.00013205 0.00375693 -0.00107578
1715855028.448231 -0.05793676 0.00806590 -0.02539981 0.00006564 0.00357577 -0.00131273
1715855028.514905 -0.05793676 0.00806590 -0.02539981 -0.00086493 0.00336049 0.00190166
1715855028.581579 -0.05793676 0.00806590 -0.02539981 0.00006392 0.00353674 -0.00119412
1715855028.648253 -0.05793676 0.00806590 -0.02539981 0.00011283 0.00339458 -0.00158451
1715855028.714927 -0.05793676 0.00806590 -0.02539981 -0.00041082 0.00357075 0.00054434
1715855028.781602 -0.05793676 0.00806590 -0.02539981 -0.00052281 0.00348249 -0.00015919
1715855028.848275 -0.05793676 0.00806590 -0.02539981 -0.00013402 0.00336177 -0.00006914
1715855028.914949 -0.05793677 0.00806590 -0.02539981 0.00000056 0.00344997 -0.00069348
1715855028.981623 -0.05793681 0.00806593 -0.02539979 -0.00089230 0.00318866 0.00015879
1715855029.048297 -0.05793680 0.00806593 -0.02539979 -0.00053183 0.00314555 -0.00047158
1715855029.114970 -0.05793679 0.00806593 -0.02539980 -0.00050513 0.00353362 -0.00079625
1715855029.181644 -0.05793679 0.00806594 -0.02539980 -0.00072896 0.00389417 -0.00077080
1715855029.248317 -0.05793680 0.00806594 -0.02539980 -0.00027160 0.00329243 -0.00023230
1715855029.314991 -0.05793680 0.00806594 -0.02539979 -0.00057273 0.00329109 -0.00054626
1715855029.381665 -0.05793680 0.00806593 -0.02539979 -0.00056117 0.00325703 0.00024216
1715855029.448338 -0.05793680 0.00806593 -0.02539979 -0.00026942 0.00326866 0.00004244
1715855029.515012 -0.05793680 0.00806593 -0.02539979 0.00013656 0.00351610 -0.00071454
1715855029.581686 -0.05793679 0.00806593 -0.02539980 -0.00034517 0.00308346 0.00009402
1715855029.648360 -0.05793679 0.00806593 -0.02539980 -0.00072897 0.00295148 -0.00030426
1715855029.715032 -0.05793680 0.00806593 -0.02539979 -0.00021191 0.00316827 -0.00049173
1715855029.781706 -0.05793679 0.00806592 -0.02539980 -0.00048247 0.00323885 0.00008149
1715855029.848380 -0.05793679 0.00806592 -0.02539980 -0.00028257 0.00364495 -0.00073618
1715855029.915053 -0.05793679 0.00806592 -0.02539980 -0.00006476 0.00336918 -0.00041597
1715855029.981730 -0.05793678 0.00806592 -0.02539980 -0.00008828 0.00293191 0.00006070
1715855030.048408 -0.05793678 0.00806592 -0.02539980 -0.00028732 0.00325883 -0.00012299
1715855030.115085 -0.05793679 0.00806592 -0.02539980 -0.00004616 0.00362201 -0.00044825
1715855030.181762 -0.05793679 0.00806592 -0.02539980 -0.00079018 0.00296736 0.00021805
1715855030.248439 -0.05793678 0.00806592 -0.02539980 -0.00056759 0.00303656 -0.00043362
1715855030.315116 -0.05793680 0.00806592 -0.02539980 -0.00047173 0.00322838 -0.00072752
1715855030.381794 -0.05793680 0.00806592 -0.02539980 -0.00081061 0.00332615 -0.00016318
1715855030.448472 -0.05793680 0.00806592 -0.02539980 -0.00040390 0.00296665 -0.00025630
1715855030.515149 -0.05793681 0.00806592 -0.02539979 -0.00017135 0.00303902 0.00001737
1715855030.581826 -0.05793682 0.00806593 -0.02539979 -0.00081199 0.00356983 -0.00033933
1715855030.648504 -0.05793682 0.00806593 -0.02539979 -0.00035279 0.00366608 -0.00046132
1715855030.715181 -0.05793682 0.00806593 -0.02539979 -0.00026691 0.00374968 -0.00015754
1715855030.781859 -0.05793682 0.00806593 -0.02539979 -0.00024879 0.00359164 -0.00038970
1715855030.848537 -0.05793682 0.00806593 -0.02539979 0.00006601 0.00314608 -0.00007550
1715855030.915215 -0.05793683 0.00806594 -0.02539978 -0.00035806 0.00297129 0.00034740
1715855030.981892 -0.05793683 0.00806594 -0.02539978 -0.00049057 0.00327900 -0.00043832
1715855031.048568 -0.05793682 0.00806594 -0.02539979 -0.00038056 0.00339313 -0.00033555
1715855031.115246 -0.05793682 0.00806594 -0.02539979 -0.00050817 0.00358944 -0.00032259
1715855031.181923 -0.05793682 0.00806594 -0.02539979 -0.00037693 0.00357547 -0.00050437
1715855031.248601 -0.05793682 0.00806595 -0.02539979 -0.00023159 0.00314850 0.00020692
1715855031.315278 -0.05793682 0.00806595 -0.02539979 -0.00032148 0.00330205 -0.00066228
1715855031.381956 -0.05793682 0.00806595 -0.02539979 -0.00016237 0.00330289 -0.00036437
1715855031.448633 -0.05793682 0.00806595 -0.02539979 -0.00040651 0.00333461 -0.00014153
1715855031.515310 -0.05793682 0.00806595 -0.02539979 -0.00002116 0.00376076 -0.00017188
1715855031.581988 -0.05793682 0.00806595 -0.02539979 -0.00010313 0.00318568 0.00025764
1715855031.682005 -0.05793682 0.00806594 -0.02539979 -0.00047231 0.00358880 0.00033940
1715855031.748682 -0.05793680 0.00806594 -0.02539979 -0.00011869 0.00371712 -0.00026319
1715855031.815360 -0.05793680 0.00806594 -0.02539979 -0.00008888 0.00396546 -0.00012390
1715855031.882038 -0.05793681 0.00806595 -0.02539979 -0.00024598 0.00322855 -0.00118102
1715855031.948714 -0.05793681 0.00806595 -0.02539979 -0.00040582 0.00276747 -0.00032349
1715855032.015390 -0.05793681 0.00806595 -0.02539979 -0.00061766 0.00310677 -0.00011763
1715855032.082066 -0.05793681 0.00806595 -0.02539979 -0.00026497 0.00315065 -0.00020023
1715855032.148741 -0.05793685 0.00806597 -0.02539977 0.00074210 0.00364884 -0.00042362
1715855032.215417 -0.05793685 0.00806597 -0.02539977 -0.00056966 0.00326689 -0.00015969
1715855032.282093 -0.05793686 0.00806597 -0.02539977 0.00005304 0.00298628 -0.00085664
1715855032.348768 -0.05793688 0.00806599 -0.02539976 -0.00114573 0.00342241 0.00016355
1715855032.415444 -0.05793688 0.00806599 -0.02539976 -0.00086266 0.00340966 -0.00019325
1715855032.482119 -0.05793688 0.00806599 -0.02539976 -0.00010228 0.00353929 -0.00028444
1715855032.548795 -0.05793688 0.00806599 -0.02539976 -0.00032747 0.00338049 -0.00001417
1715855032.615471 -0.05793688 0.00806599 -0.02539976 -0.00057224 0.00325272 -0.00054810
1715855032.682147 -0.05793688 0.00806599 -0.02539976 -0.00028724 0.00350555 -0.00056832
1715855032.748822 -0.05793688 0.00806599 -0.02539976 -0.00040931 0.00320907 -0.00006321
1715855032.815497 -0.05793689 0.00806600 -0.02539976 -0.00032410 0.00333299 0.00028961
1715855032.882173 -0.05793689 0.00806600 -0.02539976 -0.00085149 0.00368811 -0.00033274
1715855032.948849 -0.05793687 0.00806599 -0.02539977 -0.00069193 0.00464839 -0.00081016
1715855033.015523 -0.05793685 0.00806598 -0.02539978 -0.00038577 0.00339144 -0.00040276
1715855033.082198 -0.05793685 0.00806598 -0.02539978 -0.00096999 0.00351219 0.00028913
1715855033.148873 -0.05793685 0.00806598 -0.02539978 -0.00052650 0.00301363 0.00008711
1715855033.215548 -0.05793683 0.00806597 -0.02539978 0.00000382 0.00352721 -0.00013828
1715855033.282222 -0.05793683 0.00806597 -0.02539978 -0.00038535 0.00337088 -0.00028680
1715855033.348897 -0.05793683 0.00806596 -0.02539978 0.00006898 0.00309310 0.00000182
1715855033.415572 -0.05793682 0.00806596 -0.02539978 -0.00014300 0.00372360 0.00010329
1715855033.482247 -0.05793682 0.00806596 -0.02539978 -0.00045126 0.00334539 -0.00021317
1715855033.548922 -0.05793683 0.00806596 -0.02539978 -0.00006308 0.00314106 -0.00025802
1715855033.615597 -0.05793683 0.00806596 -0.02539978 -0.00107753 0.00362661 -0.00028775
1715855033.682271 -0.05793685 0.00806597 -0.02539978 0.00037616 0.00373970 -0.00052726
1715855033.748945 -0.05793686 0.00806598 -0.02539977 -0.00047073 0.00338048 0.00014301
1715855033.815620 -0.05793687 0.00806598 -0.02539977 -0.00025644 0.00369122 -0.00033835
1715855033.882295 -0.05793687 0.00806598 -0.02539977 0.00011674 0.00354124 -0.00008094
1715855033.948970 -0.05793687 0.00806598 -0.02539977 -0.00011919 0.00332813 -0.00022812
1715855034.015646 -0.05793687 0.00806599 -0.02539977 -0.00046657 0.00348120 -0.00027886
1715855034.082321 -0.05793687 0.00806599 -0.02539977 0.00046529 0.00292320 -0.00011325
1715855034.148996 -0.05793687 0.00806599 -0.02539977 -0.00013021 0.00354728 -0.00007622
1715855034.215671 -0.05793687 0.00806599 -0.02539977 -0.00036895 0.00337302 -0.00020994
1715855034.282347 -0.05793686 0.00806599 -0.02539977 0.00027196 0.00325812 -0.00065016
1715855034.349022 -0.05793688 0.00806600 -0.02539976 -0.00050739 0.00348503 -0.00055089
1715855034.415698 -0.05793688 0.00806600 -0.02539976 -0.00093543 0.00379637 0.00028612
1715855034.482373 -0.05793687 0.00806600 -0.02539977 -0.00046602 0.00335496 0.00007154
1715855034.549048 -0.05793687 0.00806600 -0.02539977 -0.00014128 0.00364475 -0.00040290
1715855034.615723 -0.05793686 0.00806600 -0.02539977 -0.00013528 0.00340234 0.00029809
1715855034.682398 -0.05793685 0.00806600 -0.02539977 -0.00002744 0.00268360 -0.00001319
1715855034.749074 -0.05793685 0.00806600 -0.02539977 -0.00015877 0.00322241 -0.00020937
1715855034.815749 -0.05793685 0.00806600 -0.02539977 -0.00009770 0.00322168 -0.00010344
1715855034.882425 -0.05793685 0.00806600 -0.02539977 -0.00034487 0.00421688 -0.00110816
1715855034.949100 -0.05793686 0.00806600 -0.02539977 -0.00088185 0.00347189 -0.00068145
1715855035.015775 -0.05793686 0.00806600 -0.02539977 -0.00028902 0.00348426 0.00051581
1715855035.082451 -0.05793687 0.00806601 -0.02539976 -0.00063738 0.00327299 0.00019022
1715855035.149127 -0.05793687 0.00806601 -0.02539976 -0.00048569 0.00360739 -0.00026088
1715855035.215803 -0.05793687 0.00806601 -0.02539976 0.00007693 0.00350051 0.00008378
1715855035.282479 -0.05793687 0.00806601 -0.02539976 -0.00015211 0.00362973 -0.00096944
1715855035.349154 -0.05793686 0.00806601 -0.02539976 -0.00009635 0.00336486 -0.00008127
1715855035.415830 -0.05793687 0.00806600 -0.02539976 -0.00036481 0.00324363 -0.00051519
1715855035.482505 -0.05793687 0.00806600 -0.02539976 -0.00024577 0.00351209 -0.00030235
1715855035.549181 -0.05793685 0.00806600 -0.02539977 -0.00022161 0.00352551 -0.00006416
1715855035.615857 -0.05793684 0.00806600 -0.02539977 -0.00083203 0.00372066 -0.00018978
1715855035.682533 -0.05793684 0.00806600 -0.02539977 -0.00006753 0.00310970 -0.00001497
1715855035.749208 -0.05793684 0.00806600 -0.02539977 -0.00038245 0.00332741 0.00022038
1715855035.815885 -0.05793684 0.00806600 -0.02539977 -0.00036378 0.00378689 -0.00039368
1715855035.882560 -0.05793684 0.00806600 -0.02539977 -0.00016221 0.00358679 -0.00064098
1715855035.949235 -0.05793684 0.00806600 -0.02539977 -0.00041072 0.00346074 -0.00041500
1715855036.015909 -0.05793684 0.00806600 -0.02539977 -0.00109016 0.00391918 0.00007044
1715855036.082584 -0.05793684 0.00806600 -0.02539977 -0.00085711 0.00360159 0.00030037
1715855036.149259 -0.05793684 0.00806600 -0.02539977 -0.00027208 0.00322306 -0.00012205
1715855036.215933 -0.05793684 0.00806601 -0.02539977 -0.00011938 0.00333198 -0.00002636
1715855036.282608 -0.05793684 0.00806601 -0.02539977 -0.00024883 0.00347654 -0.00024903
1715855036.349281 -0.05793685 0.00806601 -0.02539977 -0.00044515 0.00329037 -0.00060591
1715855036.415956 -0.05793684 0.00806602 -0.02539977 -0.00033028 0.00312619 0.00008015
1715855036.482630 -0.05793685 0.00806602 -0.02539977 -0.00060583 0.00363500 -0.00029366
1715855036.549305 -0.05793686 0.00806602 -0.02539976 -0.00035696 0.00352942 -0.00071732
1715855036.615979 -0.05793686 0.00806602 -0.02539976 0.00001323 0.00358203 -0.00021259
1715855036.682654 -0.05793686 0.00806602 -0.02539976 -0.00072412 0.00351352 -0.00052647
1715855036.749328 -0.05793686 0.00806603 -0.02539976 -0.00077545 0.00358447 -0.00036470
1715855036.816002 -0.05793686 0.00806603 -0.02539976 -0.00035639 0.00344584 0.00006448
1715855036.882677 -0.05793686 0.00806602 -0.02539976 -0.00055273 0.00387119 0.00008139
1715855036.949352 -0.05793686 0.00806602 -0.02539976 -0.00034244 0.00364674 -0.00009186
1715855037.016028 -0.05793686 0.00806603 -0.02539976 -0.00012798 0.00346744 -0.00043311
1715855037.082704 -0.05793687 0.00806603 -0.02539976 -0.00028487 0.00317597 -0.00036228
1715855037.149381 -0.05793687 0.00806603 -0.02539976 -0.00038994 0.00342877 -0.00050710
1715855037.216057 -0.05793687 0.00806603 -0.02539976 -0.00077142 0.00371902 0.00015035
1715855037.282732 -0.05793684 0.00806601 -0.02539977 0.00010122 0.00399861 -0.00016549
1715855037.349408 -0.05793684 0.00806601 -0.02539977 -0.00050950 0.00331748 0.00022277
1715855037.416085 -0.05793680 0.00806600 -0.02539978 -0.00043425 0.00370558 -0.00062183
1715855037.482761 -0.05793680 0.00806600 -0.02539978 -0.00000682 0.00338477 -0.00014038
1715855037.549438 -0.05793680 0.00806600 -0.02539978 -0.00022673 0.00353299 -0.00010327
1715855037.616114 -0.05793680 0.00806600 -0.02539978 -0.00028691 0.00356392 -0.00040509
1715855037.682789 -0.05793680 0.00806600 -0.02539978 0.00002488 0.00305912 -0.00004798
1715855037.749466 -0.05793680 0.00806600 -0.02539978 -0.00045894 0.00333455 0.00004465
1715855037.816142 -0.05793679 0.00806600 -0.02539978 -0.00018385 0.00365808 -0.00059542
1715855037.882819 -0.05793678 0.00806598 -0.02539978 -0.00007590 0.00378531 -0.00020991
1715855037.949496 -0.05793681 0.00806599 -0.02539977 0.00030122 0.00320826 -0.00020304
1715855038.016173 -0.05793681 0.00806599 -0.02539977 0.00004832 0.00347067 -0.00054316
1715855038.082850 -0.05793681 0.00806599 -0.02539977 -0.00090858 0.00336862 0.00050830
1715855038.149525 -0.05793681 0.00806599 -0.02539977 -0.00079608 0.00351217 0.00060844
1715855038.249541 -0.05793681 0.00806599 -0.02539977 0.00000163 0.00350191 -0.00067409
1715855038.316218 -0.05793682 0.00806600 -0.02539976 -0.00103211 0.00390863 0.00099067
1715855038.382895 -0.05793683 0.00806601 -0.02539976 -0.00047588 0.00326179 -0.00006609
1715855038.449572 -0.05793683 0.00806602 -0.02539975 -0.00034456 0.00301237 -0.00136783
1715855038.516249 -0.05793684 0.00806602 -0.02539975 -0.00076144 0.00322337 0.00018005
1715855038.582926 -0.05793685 0.00806602 -0.02539975 -0.00060857 0.00319746 -0.00023768
1715855038.649603 -0.05793685 0.00806602 -0.02539975 -0.00036871 0.00379291 -0.00023517
1715855038.716280 -0.05793685 0.00806602 -0.02539975 -0.00008812 0.00410520 -0.00066750
1715855038.782957 -0.05793685 0.00806602 -0.02539975 -0.00056672 0.00339844 -0.00002696
1715855038.849634 -0.05793685 0.00806602 -0.02539975 -0.00054322 0.00328279 0.00008237
1715855038.916311 -0.05793686 0.00806602 -0.02539974 -0.00001525 0.00320210 -0.00007912
1715855038.982988 -0.05793686 0.00806602 -0.02539974 -0.00031479 0.00313693 -0.00014845
1715855039.049663 -0.05793687 0.00806603 -0.02539974 -0.00044213 0.00345020 -0.00069328
1715855039.116340 -0.05793687 0.00806603 -0.02539974 -0.00017576 0.00357133 -0.00042544
1715855039.183016 -0.05793687 0.00806603 -0.02539974 0.00006832 0.00352312 0.00001589
1715855039.249693 -0.05793687 0.00806603 -0.02539974 -0.00093398 0.00379124 -0.00008370
1715855039.316369 -0.05793687 0.00806603 -0.02539974 0.00028963 0.00363734 -0.00060159
1715855039.383046 -0.05793687 0.00806603 -0.02539974 -0.00085818 0.00316074 -0.00020865
1715855039.449723 -0.05793688 0.00806603 -0.02539974 -0.00020887 0.00358164 -0.00014373
1715855039.516398 -0.05793687 0.00806603 -0.02539974 -0.00015102 0.00371252 -0.00017274
1715855039.583075 -0.05793687 0.00806603 -0.02539974 -0.00025301 0.00344997 -0.00060869
1715855039.649751 -0.05793687 0.00806602 -0.02539974 -0.00049484 0.00335766 0.00027870
1715855039.716428 -0.05793687 0.00806602 -0.02539974 -0.00059598 0.00298911 0.00022837
1715855039.783104 -0.05793687 0.00806602 -0.02539974 -0.00095238 0.00322286 -0.00028895
1715855039.849781 -0.05793688 0.00806603 -0.02539974 -0.00079237 0.00344324 -0.00050092
1715855039.916456 -0.05793687 0.00806602 -0.02539974 -0.00080862 0.00318434 -0.00081253
1715855039.983133 -0.05793687 0.00806603 -0.02539974 -0.00033324 0.00374399 0.00004242
1715855040.049808 -0.05793684 0.00806602 -0.02539975 -0.00010373 0.00341797 0.00016026
1715855040.116484 -0.05793681 0.00806599 -0.02539977 -0.00091489 0.00341128 0.00002307
1715855040.183160 -0.05793682 0.00806599 -0.02539977 -0.00068623 0.00349084 -0.00058185
1715855040.249836 -0.05793681 0.00806598 -0.02539977 -0.00056332 0.00361086 -0.00031172
1715855040.316512 -0.05793681 0.00806598 -0.02539977 -0.00053083 0.00363758 -0.00027304
1715855040.383187 -0.05793682 0.00806600 -0.02539977 -0.00032974 0.00294755 -0.00003751
1715855040.449863 -0.05793681 0.00806600 -0.02539977 -0.00109046 0.00310682 -0.00001491
1715855040.516539 -0.05793681 0.00806600 -0.02539977 -0.00045027 0.00334572 -0.00075673
1715855040.583215 -0.05793681 0.00806600 -0.02539977 -0.00005705 0.00351675 -0.00054373
1715855040.649891 -0.05793681 0.00806600 -0.02539977 0.00008609 0.00293473 -0.00000361
1715855040.716567 -0.05793681 0.00806600 -0.02539977 -0.00017251 0.00327568 -0.00022924
1715855040.783243 -0.05793680 0.00806599 -0.02539978 0.00022319 0.00381173 -0.00084417
1715855040.849918 -0.05793683 0.00806602 -0.02539976 -0.00073406 0.00371149 0.00026590
1715855040.916595 -0.05793682 0.00806601 -0.02539977 -0.00052594 0.00352117 -0.00035522
1715855040.983269 -0.05793682 0.00806601 -0.02539977 -0.00067508 0.00331076 -0.00059545
1715855041.049945 -0.05793682 0.00806601 -0.02539977 -0.00059347 0.00357488 -0.00039667
1715855041.116620 -0.05793682 0.00806601 -0.02539977 -0.00024676 0.00346570 -0.00054795
1715855041.183295 -0.05793682 0.00806601 -0.02539977 -0.00080822 0.00352612 -0.00044919
1715855041.249969 -0.05793680 0.00806601 -0.02539977 -0.00024133 0.00393251 0.00055959
1715855041.316644 -0.05793681 0.00806600 -0.02539977 -0.00026748 0.00401786 0.00028678
1715855041.383320 -0.05793680 0.00806600 -0.02539977 -0.00066411 0.00311051 0.00039813
1715855041.449995 -0.05793680 0.00806601 -0.02539977 0.00053241 0.00332466 -0.00043525
1715855041.516670 -0.05793680 0.00806601 -0.02539977 -0.00015609 0.00378279 -0.00045620
1715855041.583345 -0.05793679 0.00806600 -0.02539977 -0.00112092 0.00353372 0.00133463
1715855041.650020 -0.05793679 0.00806600 -0.02539977 -0.00000517 0.00336493 -0.00044619
1715855041.716694 -0.05793679 0.00806600 -0.02539977 -0.00035163 0.00363040 -0.00049728
1715855041.783370 -0.05793679 0.00806600 -0.02539977 -0.00013373 0.00344424 -0.00064923
1715855041.850045 -0.05793679 0.00806600 -0.02539977 -0.00026016 0.00346245 -0.00002620
1715855041.916720 -0.05793679 0.00806600 -0.02539977 -0.00062047 0.00377645 -0.00019138
1715855041.983395 -0.05793679 0.00806600 -0.02539977 -0.00004759 0.00334935 -0.00016262
1715855042.050070 -0.05793678 0.00806600 -0.02539977 -0.00003648 0.00351581 -0.00034706
1715855042.116745 -0.05793678 0.00806600 -0.02539977 -0.00043199 0.00342535 0.00023654
1715855042.183419 -0.05793680 0.00806601 -0.02539977 0.00002308 0.00360744 -0.00045825
1715855042.250094 -0.05793680 0.00806601 -0.02539977 -0.00040949 0.00361240 -0.00022160
1715855042.316770 -0.05793680 0.00806601 -0.02539977 -0.00025406 0.00345796 -0.00030354
1715855042.383445 -0.05793677 0.00806600 -0.02539977 0.00024025 0.00357196 0.00029180
1715855042.450120 -0.05793679 0.00806601 -0.02539977 0.00021638 0.00357245 -0.00048127
1715855042.516795 -0.05793679 0.00806600 -0.02539977 -0.00005634 0.00347289 -0.00024092
1715855042.583469 -0.05793679 0.00806600 -0.02539977 -0.00025121 0.00338698 0.00011066
1715855042.650144 -0.05793679 0.00806600 -0.02539977 -0.00043092 0.00354925 -0.00047389
1715855042.716819 -0.05793680 0.00806600 -0.02539977 -0.00019112 0.00294560 -0.00043898
1715855042.783494 -0.05793679 0.00806600 -0.02539977 -0.00018743 0.00346575 -0.00007404
1715855042.850169 -0.05793679 0.00806600 -0.02539977 -0.00008015 0.00345310 -0.00025661
1715855042.916844 -0.05793680 0.00806600 -0.02539977 -0.00038399 0.00339988 -0.00020842
1715855042.983523 -0.05793680 0.00806599 -0.02539977 -0.00072845 0.00367389 -0.00035770
1715855043.050201 -0.05793678 0.00806599 -0.02539977 -0.00039919 0.00351569 -0.00016143
1715855043.116880 -0.05793678 0.00806599 -0.02539977 -0.00042115 0.00332667 -0.00011719
1715855043.183559 -0.05793677 0.00806598 -0.02539978 -0.00030464 0.00379719 -0.00037346
1715855043.250238 -0.05793676 0.00806598 -0.02539978 -0.00040120 0.00292848 -0.00013896
1715855043.316918 -0.05793675 0.00806598 -0.02539978 -0.00037458 0.00348248 -0.00067360
1715855043.383597 -0.05793674 0.00806597 -0.02539978 -0.00048556 0.00308011 -0.00048187
1715855043.450276 -0.05793675 0.00806597 -0.02539978 0.00009415 0.00308692 -0.00050983
1715855043.516955 -0.05793672 0.00806597 -0.02539979 -0.00012995 0.00367666 -0.00057995
1715855043.583634 -0.05793672 0.00806597 -0.02539979 -0.00012995 0.00367666 -0.00057995
1715855043.650313 -0.05793672 0.00806597 -0.02539979 -0.00012995 0.00367666 -0.00057995
1715855043.716993 -0.05793672 0.00806597 -0.02539979 -0.00012995 0.00367666 -0.00057995
1715855043.783672 -0.05793672 0.00806596 -0.02539979 0.00002771 0.00346267 -0.00025554
1715855043.850352 -0.05793671 0.00806596 -0.02539980 -0.00061635 0.00330081 -0.00038391
